Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
19.55,39.045,0,511,0.0054993,0
19.5,39.09,0,513,0.005488455,0
19.6,39,0,511,0.005510153,0
19.5,39.06,0,508.3333333,0.005484206,0
19.55,39,0,509.5,0.005492906,0
19.5,39,0,507,0.005475707,0
19.5,39,0,506,0.005475707,0
19.6,38.9,0,507,0.005495899,0
19.55,38.9,0,508,0.005478698,0
19.6,38.79,0,505,0.005480221,0
19.6,38.7,0,509,0.005467394,0
19.575,38.7,0,512.25,0.005458833,0
19.6,38.7,0,510,0.005467394,0
19.6,38.59,0,508,0.005451718,0
19.6,38.59,0,508,0.005451718,0
19.6,38.59,0,508.5,0.005451718,0
19.575,38.5225,0,502.6666667,0.005433577,0
19.56666667,38.56,0,504.6666667,0.005436071,0
19.6,38.5,0,506.3333333,0.005438892,0
19.55,38.45,0,505.5,0.005414768,0
19.6,38.4,0,502,0.005424642,0
19.6,38.4,0,504,0.005424642,0
19.6,38.4,0,502,0.005424642,0
19.6,38.345,0,509,0.005416804,0
19.65,38.345,0,513,0.005433803,0
19.6,38.29,0,504,0.005408967,0
19.6,38.29,0,503.3333333,0.005408967,0
19.6,38.29,0,502,0.005408967,0
19.6,38.29,0,503,0.005408967,0
19.6,38.2,0,506.5,0.005396143,0
19.6,38.09,0,500,0.00538047,0
19.6,38.09,0,499.5,0.00538047,0
19.6,38.09,0,499.5,0.00538047,0
19.63333333,38.12666667,0,507.6666667,0.005396956,0
19.6,38.09,0,514.3333333,0.00538047,0
19.6,38.045,0,513,0.005374059,0
19.6,38,0,505.5,0.005367647,0
19.6,38.045,0,502,0.005374059,0
19.6,38,0,502,0.005367647,0
19.6,37.9,0,503,0.0053534,0
19.6,37.9,0,506,0.0053534,0
19.6,37.9,0,502,0.0053534,0
19.6,37.9,0,508.5,0.0053534,0
19.6,37.9,0,507,0.0053534,0
19.6,37.9,0,508,0.0053534,0
19.6,37.845,0,507,0.005345565,0
19.65,37.845,0,506.5,0.005362339,0
19.6,37.7,0,506.5,0.005324908,0
19.63333333,37.73,0,504,0.005340325,0
19.625,37.7225,0,506.5,0.005336467,0
19.6,37.7,0,503.5,0.005324908,0
19.6,37.7,0,503.5,0.005324908,0
19.6,37.7,0,506,0.005324908,0
19.6,37.645,0,503.5,0.005317074,0
19.6,37.7,0,503,0.005324908,0
19.6,37.7,0,509,0.005324908,0
19.6,37.645,0,508,0.005317074,0
19.63333333,37.62666667,0,502.6666667,0.005325574,0
19.65,37.645,0,508.5,0.005333757,0
19.63333333,37.56,0,510,0.005316057,0
19.7,37.59,0,504.3333333,0.005342603,0
19.65,37.45,0,503,0.005305893,0
19.7,37.5,0,505,0.005329701,0
19.7,37.45,0,507,0.005322534,0
19.7,37.5,0,510.5,0.005329701,0
19.65,37.45,0,513,0.005305893,0
19.63333333,37.43333333,0,506.6666667,0.005297977,0
19.7,37.4,0,509.5,0.005315367,0
19.7,37.4,0,510.5,0.005315367,0
19.7,37.4,0,511,0.005315367,0
19.7,37.29,0,515,0.005299601,0
19.7,37.29,0,511.5,0.005299601,0
19.745,37.245,0,506.5,0.005308084,0
19.7,37.2,0,503,0.005286701,0
19.745,37.245,0,505,0.005308084,0
19.7,37.2,0,502,0.005286701,0
19.79,37.2,0,501,0.005316569,0
19.79,37.12666667,0,505,0.005305998,0
19.79,37.09,0,507.5,0.005300713,0
19.79,37.09,0,507.5,0.005300713,0
19.79,37.09,0,505.3333333,0.005300713,0
19.79,37,0,508.5,0.005287742,0
19.79,37,0,508,0.005287742,0
19.79,37,0,506.5,0.005287742,0
19.79,37,0,504.5,0.005287742,0
19.79,36.9,0,504.5,0.005273329,0
19.84,36.95,0,502.5,0.005297079,0
19.84,36.895,0,502,0.005289127,0
19.82333333,36.82666667,0,506.3333333,0.005273747,0
19.84,36.845,0,503.5,0.005281899,0
19.79,36.79,0,504.5,0.005257477,0
19.89,36.9,0,506.5,0.005306417,0
19.79,36.79,0,505,0.005257477,0
19.79,36.79,0,507.5,0.005257477,0
19.89,36.79,0,508.5,0.005290463,0
19.84,36.745,0,505,0.005267442,0
19.89,36.79,0,508,0.005290463,0
19.89,36.79,0,507.5,0.005290463,0
19.89,36.79,0,503,0.005290463,0
19.79,36.7,0,503,0.005244507,0
19.82333333,36.73,9.333333333,499.3333333,0.005259787,0
19.89,36.79,14,500.5,0.005290463,0
19.865,36.7675,14,501.75,0.005278942,0
19.89,36.79,14,502,0.005290463,0
19.89,36.7225,10.5,503.25,0.005280674,0
19.89,36.7,7,507.75,0.005277412,0
19.865,36.7,7,508.5,0.005269168,0
19.84,36.7225,7,503.5,0.005264189,0
19.79,36.7,9.333333333,503,0.005244507,0
19.865,36.6725,7,507.5,0.005265187,0
19.89,36.7,7,510.25,0.005277412,0
19.89,36.645,7,509.5,0.005269436,0
19.89,36.66333333,9.333333333,506,0.005272094,0
19.89,36.645,8.5,506.5,0.005269436,0
19.89,36.59,7,510,0.00526146,0
19.945,36.545,7,508,0.005273032,0
19.92666667,36.5,9.333333333,508.3333333,0.005260453,0
19.89,36.5,14,512.5,0.005248409,0
20,36.5,10,508,0.005284613,0
20,36.5,6,507,0.005284613,0
20,36.4,17,502,0.005270012,0
19.9725,36.4,17,501.25,0.005260966,0
19.945,36.5,17,501,0.005266484,0
19.945,36.5,6,503.5,0.005266484,0
19.89,36.5,6,505.3333333,0.005248409,0
19.945,36.5,6,506,0.005266484,0
19.9725,36.475,6,504.25,0.005271898,0
19.945,36.5,6,501.5,0.005266484,0
19.92666667,36.5,6,502.3333333,0.005260453,0
19.945,36.5,6,503.5,0.005266484,0
19.96333333,36.5,6,505.3333333,0.005272521,0
19.945,36.45,17,506,0.005259208,0
20,36.3175,13.5,508.25,0.005257967,0
20,36.29,7,504,0.005253952,0
20,36.29,7,507.75,0.005253952,0
20.05,36.3175,10,510.75,0.005274412,0
20,36.29,11.33333333,508,0.005253952,0
20,36.29,10,508.5,0.005253952,0
20,36.29,13.5,504.75,0.005253952,0
20,36.345,17,505.5,0.005261982,0
20,36.3725,13.5,503.75,0.005265997,0
20,36.4,7,502,0.005270012,0
20,36.4,7,500,0.005270012,0
20,36.4,9.333333333,502,0.005270012,0
20,36.425,7,500,0.005273663,0
20,36.4,7,506,0.005270012,0
20,36.4,9.333333333,503,0.005270012,0
20,36.4,7,498.75,0.005270012,0
20,36.475,7,502.75,0.005280963,0
19.92666667,36.5,9.333333333,504.3333333,0.005260453,0
19.89,36.5,7,506.5,0.005248409,0
20,36.5,7,506.5,0.005284613,0
20,36.425,10.5,503.75,0.005273663,0
20,36.4,9.333333333,503,0.005270012,0
20,36.4,7,505.5,0.005270012,0
20,36.29,7,506,0.005253952,0
20.03333333,36.32666667,11.33333333,508.6666667,0.005270267,0
20.025,36.2675,17,506,0.005258873,0
20.06666667,36.26,20.66666667,504.6666667,0.005271474,0
20.1,36.245,6,508,0.005280252,0
20.1,36.2,6,507.5,0.00527364,0
20.15,36.2,6,501,0.005290122,0
20.1,36.2,6,504,0.00527364,0
20.15,36.2,6,504.5,0.005290122,0
20.13333333,36.2,6,503.6666667,0.005284623,0
20.1,36.2,6,506,0.00527364,0
20.15,36.2,6,504,0.005290122,0
20.175,36.2,10.5,500.75,0.00529838,0
20.1,36.2,15,501.5,0.00527364,0
20.16666667,36.2,24,510.3333333,0.005295627,0
20.15,36.2,19.5,503.25,0.005290122,0
20.13333333,36.26,6,507,0.005293457,0
20.1,36.29,6,505.75,0.005286863,0
20.1,36.29,6,506,0.005286863,0
20.075,36.345,6,501.5,0.005286686,0
20.03333333,36.32666667,6,503.3333333,0.005270267,0
20,36.29,6,509,0.005253952,0
20.05,36.345,6,505,0.00527844,0
20.1,36.29,6,502.5,0.005286863,0
20.1,36.29,19.5,503.75,0.005286863,0
20.1,36.32666667,24,508.3333333,0.00529225,0
20.06666667,36.36333333,24,509,0.005286624,0
20.1,36.345,24,508,0.005294944,0
20.1,36.345,24,505.25,0.005294944,0
20.1,36.32666667,17.33333333,506.6666667,0.00529225,0
20.1,36.29,14,504,0.005286863,0
20.1,36.29,17.33333333,504,0.005286863,0
20.13333333,36.29,17.33333333,506,0.005297874,0
20.1,36.2225,26.5,503.75,0.005276946,0
20.1,36.23,31,507.6666667,0.005278048,0
20.1,36.29,31,511,0.005286863,0
20.1,36.345,26.5,506,0.005294944,0
20.1,36.4,18.5,505.5,0.005303025,0
20.05,36.3725,14,506,0.005282468,0
20.1,36.4,25.66666667,508,0.005303025,0
20.1,36.5,19.75,506,0.005317718,0
20.06666667,36.5,13,507.3333333,0.005306663,0
20.025,36.5225,22,508.25,0.005296163,0
20.05,36.545,31,510.5,0.005307734,0
20.025,36.5225,31,510.5,0.005296163,0
20.025,36.55,25.5,506.25,0.005300185,0
20.05,36.645,33.5,507,0.005322382,0
20.025,36.59,37,507.75,0.005306035,0
20,36.53,37,507.3333333,0.005288994,0
20.03333333,36.53,25,508.6666667,0.005300018,0
20.1,36.59,19,512.5,0.005330943,0
20.1,36.59,19,512.5,0.005330943,0
20.1,36.59,37,512,0.005330943,0
20.1,36.59,55,512.5,0.005330943,0
20.1,36.645,26,506.5,0.005339025,0
20.075,36.6725,40.5,510.75,0.005334733,0
20.05,36.7,40.5,509,0.005330439,0
20.075,36.545,39.5,509.25,0.005316027,0
20.15,36.545,44,511,0.005340972,0
20.1,36.59,52,498.6666667,0.005330943,0
20.1,36.475,50,504.5,0.005314045,0
20.16666667,36.43333333,48,505.3333333,0.005330053,0
20.175,36.3725,45.5,506.75,0.005323844,0
20.2,36.29,44,506.5,0.005319956,0
20.23,36.32666667,44,505.6666667,0.005335351,0
20.2675,36.345,44,510.5,0.005350564,0
20.2,36.2,62,515.5,0.00530665,0
20.26,36.26,52,515.3333333,0.005335448,0
20.29,36.29,50,517,0.005349897,0
20.29,36.29,68,517,0.005349897,0
20.29,36.29,74,513,0.005349897,0
20.26,36.32666667,63,511.6666667,0.005345342,0
20.245,36.345,72,516.5,0.005343063,0
20.29,36.4,81,516,0.005366253,0
20.29,36.4,66.5,511,0.005366253,0
20.26,36.26,87,508.6666667,0.005335448,0
20.29,36.345,106,512.5,0.005358075,0
20.29,36.29,128,510.6666667,0.005349897,0
20.34,36.29,121.5,510.25,0.005366595,0
20.365,36.195,152.5,514.5,0.005360769,0
20.39,36.09,215,514.75,0.005353415,0
20.39,36,345,517,0.00533995,0
20.5,36,362.5,518,0.005376649,0
20.56666667,35.86333333,260.3333333,515.3333333,0.005378325,0
20.625,35.79,210.75,518.5,0.00538674,0
20.65,35.79,179.25,516,0.00539512,0
20.7,35.79,205,515.6666667,0.005411913,0
20.66666667,35.69333333,235.6666667,516,0.005385999,0
20.73,35.66333333,213.3333333,512,0.005402655,0
20.745,35.59,135,511.5,0.005396476,0
20.79,35.59,119,508,0.005411581,0
20.79,35.59,128.25,507.75,0.005411581,0
20.79,35.5225,134.6,512,0.005401229,0
20.79,35.5,158,512.75,0.005397778,0
20.79,35.5,173.5,513.5,0.005397778,0
20.79,35.4,131,515,0.005382441,0
20.79,35.4,141.3333333,513.3333333,0.005382441,0
20.79,35.4,128,509.75,0.005382441,0
20.815,35.425,136,510.25,0.005394643,0
20.79,35.345,193,515,0.005374006,0
20.79,35.4,78.5,513.5,0.005382441,0
20.815,35.4,66.25,504,0.005390803,0
20.79,35.4,68,505.5,0.005382441,0
20.79,35.4,53,506.5,0.005382441,0
20.84,35.45,47,505.5,0.005406869,0
20.815,35.425,42.25,506.5,0.005394643,0
20.79,35.4,43,505.3333333,0.005382441,0
20.736,35.4,47.8,503.5,0.005364418,0
20.76,35.36333333,51.33333333,503.75,0.005366809,0
20.7,35.3725,50,505,0.005348239,0
20.7,35.4,57.75,503.25,0.005352433,0
20.7,35.4,89.66666667,497.3333333,0.005352433,0
20.7,35.43333333,161.3333333,497,0.005357516,0
20.7,35.4,217.25,502,0.005352433,0
20.76,35.4,127.6666667,500,0.005372422,0
20.7675,35.29,103.5,505.25,0.005358079,0
20.745,35.09,84.5,507,0.005320014,0
20.7,35.16333333,66.66666667,507.6666667,0.005316343,0
20.7,35.2225,64.25,508.5,0.005325365,0
20.7,35.26,54,508.6666667,0.005331083,0
20.675,35.2675,44,508,0.005323949,0
20.7,35.2675,54.5,504.75,0.005332227,0
20.675,35.24,48.5,498.25,0.005319762,0
20.6,35.2,44,503,0.005288956,0
20.6,35.26,35.66666667,501.6666667,0.005298048,0
20.56666667,35.29,43,499,0.005291613,0
20.6,35.345,47.75,504.25,0.005310929,0
20.6,35.29,35.66666667,503.6666667,0.005302594,0
20.56666667,35.32666667,44,500.6666667,0.005297158,0
20.6,35.3175,50,504.75,0.005306761,0
20.525,35.29,50,507.5,0.005277915,0
20.525,35.3175,65.5,505.75,0.005282062,0
20.55,35.29,94,503,0.00528613,0
20.5,35.345,98.5,509.25,0.005277994,0
20.53333333,35.32666667,120.6666667,508,0.005286185,0
20.6,35.29,125.5,503,0.005302594,0
20.6,35.23,134,505,0.005293502,0
20.65,35.2225,171,506,0.005308842,0
20.7,35.145,166,506,0.005313548,0
20.7,35.1175,185.25,508.5,0.005309354,0
20.7,35.09,177.3333333,515.3333333,0.005305161,0
20.7,35.03,387.3333333,513.6666667,0.005296013,0
20.79,34.95,192.5,511.25,0.005313436,0
20.79,34.8175,143,510,0.00529312,0
20.79,34.79,143.5,509.5,0.005288904,0
20.79,34.79,176,508.5,0.005288904,0
20.82333333,34.79,305,504.3333333,0.005299861,0
20.89,34.79,201.25,509.5,0.005321834,0
20.89,34.745,203.5,509.5,0.005314892,0
20.92666667,34.73,108,504,0.005324676,0
20.89,34.7,105,507.5,0.005307949,0
20.9175,34.7,93,510.5,0.005317013,0
20.89,34.7,68.5,508.75,0.005307949,0
20.89,34.645,74,508.5,0.005299464,0
20.89,34.7,115.75,506.75,0.005307949,0
20.85666667,34.66333333,120.3333333,504,0.005291337,0
20.89,34.7,112,503,0.005307949,0
20.85666667,34.56,87,510.6666667,0.005275429,0
20.84,34.545,74,511,0.005267669,0
20.82333333,34.43333333,73.5,512,0.005245068,0
20.82333333,34.4,53,509,0.005239948,0
20.79,34.5,44,507.25,0.005244446,0
20.79,34.43333333,67.66666667,510.3333333,0.005234226,0
20.79,34.5,62.5,513,0.005244446,0
20.79,34.46666667,148.3333333,511.6666667,0.005239336,0
20.79,34.5,220,501,0.005244446,0
20.79,34.5,78.5,503.5,0.005244446,0
20.79,34.5,47,514,0.005244446,0
20.79,34.4,46,510,0.005229117,0
20.79,34.3175,33.5,508.75,0.005216471,0
20.745,34.4,31,509,0.005214525,0
20.7,34.44,36.5,508.5,0.005206067,0
20.7,34.56,35.25,506.25,0.005224359,0
20.7,34.59,19,509.5,0.005228932,0
20.7,34.53,19,512.3333333,0.005219786,0
20.7,34.5,26.5,513.5,0.005215213,0
20.7,34.59,24,513.5,0.005228932,0
20.6,34.59,24,513,0.005196535,0
20.6,34.59,24,514,0.005196535,0
20.6,34.59,24,514,0.005196535,0
20.55,34.645,24,515,0.005188709,0
20.5,34.79,13,504.5,0.005194424,0
20.5,34.8975,31,510,0.005210609,0
20.5,35,31,510.5,0.005226043,0
20.445,34.95,29.25,504.75,0.005200682,0
20.46333333,34.96666667,31,505,0.005209124,0
20.39,34.925,38.75,506.5,0.005179165,0
20.39,35,45.33333333,505,0.00519038,0
20.39,35,26,508.75,0.00519038,0
20.39,35,35,508,0.00519038,0
20.39,35,33.25,505,0.00519038,0
20.39,35,45.33333333,505.3333333,0.00519038,0
20.39,35.09,40.5,504.25,0.005203839,0
20.35666667,35.09,47.66666667,500,0.005193046,0
20.315,35.09,47,499,0.005179584,0
20.35666667,35.16333333,70.66666667,501,0.00520399,0
20.34,35.2,90,503.5,0.005204056,0
20.39,35.2,116.3333333,497.6666667,0.005220288,0
20.365,35.1725,88.75,498.25,0.00520806,0
20.39,35.09,97.75,501,0.005203839,0
20.39,35.09,90.5,499.75,0.005203839,0
20.39,35.09,103.5,499,0.005203839,0
20.39,35.09,89.5,496.75,0.005203839,0
20.39,35.09,113,497,0.005203839,0
20.42666667,35.09,104.6666667,496.3333333,0.005215733,0
20.4175,35.0225,148.75,494.5,0.005202646,0
20.5,35,98.5,499,0.005226043,0
20.5,35,214,500,0.005226043,0
20.5,35,189,495.5,0.005226043,0
20.6,34.8725,183,492.75,0.005239333,0
20.6,34.82666667,131,494,0.005232389,0
20.625,34.79,156.25,497.25,0.005234964,0
20.625,34.79,201.25,498.75,0.005234964,0
20.7,34.845,287,498.5,0.005267807,0
20.68,34.736,207.2,495,0.005244668,0
20.73,34.62666667,159,495,0.005244286,0
20.7675,34.59,222,497,0.005250901,0
20.82333333,34.62666667,180.3333333,502.3333333,0.005274768,0
20.79,34.5,114.5,498.25,0.005244446,0
20.79,34.5,100,498,0.005244446,0
20.79,34.5,84.5,497.5,0.005244446,0
20.79,34.5,74,494.25,0.005244446,0
20.79,34.545,57,500.5,0.005251344,0
20.79,34.59,48.5,498.5,0.005258242,0
20.79,34.59,44,498,0.005258242,0
20.745,34.59,39.5,499,0.005243569,0
20.73,34.62666667,56,504,0.005244286,0
20.7225,34.6175,45.5,499.25,0.005240444,0
20.7,34.7,40.5,495.75,0.005245701,0
20.7,34.7,55,496.6666667,0.005245701,0
20.7,34.7,37,496,0.005245701,0
20.675,34.7675,40.5,498.75,0.005247833,0
20.7,34.79,50,496,0.005259422,0
20.7,34.8175,53.5,498,0.005263614,0
20.7,34.9,42.66666667,498,0.005276192,0
20.65,34.975,47,500.25,0.005271222,0
20.6,34.96666667,56,503.3333333,0.0052536,0
20.6,35,51,503,0.005258651,0
20.6,35.0225,65.5,501.5,0.00526206,0
20.6,35.09,64.25,503.5,0.005272288,0
20.6,35.12666667,58.33333333,503.3333333,0.005277844,0
20.6,35.1725,60.75,507.5,0.005284789,0
20.6,35.1725,68,505.5,0.005284789,0
20.6,35.16333333,68,507,0.0052834,0
20.6,35.145,77,512,0.005280622,0
20.6,35.09,57,506,0.005272288,0
20.6,35.2,74,506.5,0.005288956,0
20.6,35.2,75.75,496.5,0.005288956,0
20.6,35.2,59.5,497.5,0.005288956,0
20.6,35.245,78.5,496,0.005295775,0
20.5,35.29,81,503,0.005269711,0
20.55,35.29,81,504,0.00528613,0
20.5,35.29,61.25,505.5,0.005269711,0
20.53333333,35.29,60.75,507.5,0.005280652,0
20.525,35.29,50,501,0.005277915,0
20.56666667,35.29,54,501.3333333,0.005291613,0
20.5,35.32666667,52,498,0.005275233,0
20.5,35.29,54.5,502.75,0.005269711,0
20.5,35.32666667,44,502,0.005275233,0
20.5,35.3725,42.25,502,0.005282135,0
20.5,35.4,47.75,502.5,0.005286276,0
20.5,35.4,37,509,0.005286276,0
20.5,35.4,37,509,0.005286276,0
20.4175,35.3175,37,504,0.005246838,0
20.5,35.4,23.5,509,0.005286276,0
20.42666667,35.36333333,19,508,0.005256704,0
20.39,35.3725,33.5,505,0.005246087,0
20.39,35.4,38.33333333,502.6666667,0.0052502,0
20.39,35.43333333,31,502.3333333,0.005255185,0
20.365,35.425,31,503.25,0.005245764,0
20.39,35.5,31,508.5,0.005265156,0
20.32333333,35.5,31,510.6666667,0.005243335,0
20.29,35.59,28.66666667,509,0.005245832,0
20.29,35.59,37,501.5,0.005245832,0
20.29,35.59,37,504.25,0.005245832,0
20.34,35.545,19,503,0.005255492,0
20.29,35.59,28.66666667,502.6666667,0.005245832,0
20.29,35.59,32.66666667,506,0.005245832,0
20.29,35.59,31,506.5,0.005245832,0
20.29,35.59,31,505,0.005245832,0
20.2675,35.5675,13,507.25,0.00523514,0
20.29,35.7,13,506.75,0.005262183,0
20.29,35.7,31,505,0.005262183,0
20.2,35.59,31,505,0.005216479,0
20.2,35.7,31,506.6666667,0.005232737,0
20.2,35.7,31,511.5,0.005232737,0
20.2,35.7,31,511,0.005232737,0
20.2,35.7,33.5,506.5,0.005232737,0
20.2,35.7,19,506,0.005232737,0
20.2,35.7,37,507.25,0.005232737,0
20.16666667,35.7,37,504,0.005221868,0
20.16666667,35.73,37,507,0.005226293,0
20.15,35.7,47.75,510,0.005216442,0
20.1,35.7,40.5,506.75,0.005200191,0
20.1,35.745,40.5,506,0.005206801,0
20.13333333,35.79,39.33333333,511.3333333,0.005224267,0
20.13333333,35.79,37,509.3333333,0.005224267,0
20.15,35.79,37,511,0.005229703,0
20.1,35.79,19,508.3333333,0.005213411,0
20.1,35.79,19,516,0.005213411,0
20.13333333,35.86333333,32.66666667,510,0.005235062,0
20.15,35.79,31,510.5,0.005229703,0
20.1,35.878,31,508.6,0.005226337,0
20.1,35.9,31,513,0.005229569,0
20.1,35.86333333,31,508.3333333,0.005224183,0
20.1,35.79,31,506.6666667,0.005213411,0
20.1,35.9,13,509.25,0.005229569,0
20.1,35.9,13,510,0.005229569,0
20.1,35.9,13,511,0.005229569,0
20.1,35.9,22,511,0.005229569,0
20.05,35.8725,32.25,505.5,0.005209244,0
20.05,35.925,28,504.5,0.005216931,0
20.05,35.95,37,505,0.005220592,0
20.05,35.95,37,508,0.005220592,0
20,35.9,37,506.3333333,0.005197017,0
20,35.9,37,513,0.005197017,0
20,35.9,45.33333333,511,0.005197017,0
20,35.9,26,511.3333333,0.005197017,0
20,35.9,35,511,0.005197017,0
20,35.9,33.25,504.5,0.005197017,0
20,35.9,55,505,0.005197017,0
20,35.9,37,508.25,0.005197017,0
20,35.9,37,506.3333333,0.005197017,0
20,35.925,37,508.75,0.005200667,0
20,35.9,37,512.5,0.005197017,0
20,35.9,37,514,0.005197017,0
20,35.95,28,508,0.005204316,0
20,36,19,513,0.005211615,0
20,36,33.5,510.5,0.005211615,0
19.9725,36,26.5,506.75,0.00520267,0
19.96333333,36,13,508.6666667,0.005199691,0
19.945,36,26.5,510.5,0.005193738,0
20,36,24,513,0.005211615,0
19.945,36,24,513,0.005193738,0
19.945,36,24,512,0.005193738,0
19.89,36,24,514,0.005175915,0
19.92666667,36,24,509,0.005187791,0
19.92666667,36,24,506,0.005187791,0
19.89,36,24,505.5,0.005175915,0
19.89,36,24,506.5,0.005175915,0
19.89,36,24,509.5,0.005175915,0
19.89,36.09,24,513.5,0.005188963,0
19.89,36.09,24,513,0.005188963,0
19.89,36,24,512,0.005175915,0
19.89,36,24,509,0.005175915,0
19.89,36,14,502.75,0.005175915,0
19.89,36,20.33333333,503.3333333,0.005175915,0
19.89,36.045,26.5,511,0.005182439,0
19.89,36.12666667,25,517.6666667,0.005194278,0
19.89,36.2,25.25,518,0.005204911,0
19.89,36.2,44,519,0.005204911,0
19.89,36.29,47,509,0.005217959,0
19.89,36.29,62.5,510,0.005217959,0
19.89,36.29,63,510.5,0.005217959,0
19.89,36.29,52.25,508,0.005217959,0
19.89,36.29,57,509,0.005217959,0
19.89,36.29,48.5,511,0.005217959,0
19.89,36.23,37,511,0.00520926,0
19.89,36.2,33.5,513.5,0.005204911,0
19.89,36.2,31,518.5,0.005204911,0
19.945,36.2,31,514,0.005222834,0
19.89,36.2,31,512,0.005204911,0
19.89,36.2,31,509,0.005204911,0
19.89,36.2,31,510.5,0.005204911,0
19.89,36.2,31,511,0.005204911,0
19.84,36.245,13,512,0.005195167,0
19.865,36.245,17.5,510.75,0.005203296,0
19.82333333,36.2,13,513,0.005183258,0
19.815,36.145,13,511.6666667,0.00517262,0
19.79,36.1725,26.5,509.8,0.0051685,0
19.79,36.09,32,513,0.005156614,0
19.79,36.145,14,508.5,0.005164538,0
19.79,36.2,24,510.5,0.005172462,0
19.79,36.2,24,509,0.005172462,0
19.84,36.145,24,513,0.005180715,0
19.82333333,36.12666667,24,515.3333333,0.00517267,0
19.79,36.2,24,516.5,0.005172462,0
19.79,36.2,24,512.6666667,0.005172462,0
19.79,36.2,24,512,0.005172462,0
19.79,36.2,24,512,0.005172462,0
19.79,36.2,24,504,0.005172462,0
19.79,36.2,24,507.5,0.005172462,0
19.79,36.2,24,505.5,0.005172462,0
19.79,36.16333333,24,509,0.005167179,0
19.89,36.2,24,515.6666667,0.005204911,0
19.89,36.145,32,516,0.005196936,0
19.89,36.09,13,515,0.005188963,0
19.89,36.09,22,513,0.005188963,0
19.89,36.0675,25.5,512.25,0.005185701,0
19.89,36,33.5,515,0.005175915,0
19.945,35.925,23.5,510.5,0.005182827,0
20,35.9,37,500,0.005197017,0
19.92666667,35.9,37,506.6666667,0.00517326,0
20,35.9,37,513,0.005197017,0
20,35.9,37,517,0.005197017,0
20,35.9,19,516.5,0.005197017,0
20,35.79,48,516,0.005180961,0
20,35.79,20,516,0.005180961,0
20,35.79,31,512,0.005180961,0
20,35.745,17.5,511.5,0.005174392,0
20,35.7,13,515,0.005167824,0
20.05,35.745,13,521.5,0.005190574,0
20.06666667,35.76,22,517,0.005198177,0
20.1,35.9,26.5,509,0.005229569,0
20,35.79,40,512,0.005180961,0
20,35.79,40,514.5,0.005180961,0
20,35.79,26.5,515,0.005180961,0
20,35.79,13,522,0.005180961,0
20.06666667,35.86333333,13,519.3333333,0.005213323,0
20,35.745,22,524,0.005174392,0
20.1,35.82666667,32.66666667,518.3333333,0.005218796,0
20,35.7,19,517,0.005167824,0
20.05,35.745,19,513.5,0.005190574,0
20.1,35.79,19,512.5,0.005213411,0
20.1,35.73,19,510,0.005204597,0
20.1,35.745,33.5,509,0.005206801,0
20.1,35.745,25,509,0.005206801,0
20.1,35.79,31,516,0.005213411,0
20.1,35.79,25,516,0.005213411,0
20.05,35.845,26.5,516,0.005205217,0
20,35.79,40,516,0.005180961,0
20.03333333,35.82666667,31,513.3333333,0.005197121,0
20.03333333,35.9,24,512.3333333,0.005207848,0
20,35.9,24,514.75,0.005197017,0
20,35.9,24,518,0.005197017,0
20,35.9,24,516.5,0.005197017,0
20,35.9,24,518,0.005197017,0
20,35.86333333,24,516.6666667,0.005191665,0
20.03333333,35.86333333,24,518,0.005202484,0
20.05,35.845,24,514,0.005205217,0
20,35.79,24,517,0.005180961,0
20.03333333,35.82666667,24,518.3333333,0.005197121,0
20.06666667,35.82666667,24,520,0.005207949,0
20.1,35.79,24,518,0.005213411,0
20.1,35.79,14,510,0.005213411,0
20.06666667,35.76,20.33333333,511.6666667,0.005198177,0
20.03333333,35.73,20.33333333,510.6666667,0.005182981,0
20.1,35.82666667,17.33333333,513.6666667,0.005218796,0
20.1,35.745,24,515,0.005206801,0
20.1,35.79,24,509,0.005213411,0
20.05,35.7,24,514,0.005183985,0
20,35.7,12,517,0.005167824,0
20.1,35.79,6,519,0.005213411,0
20,35.7,6,518,0.005167824,0
20.05,35.745,6,515.5,0.005190574,0
20,35.7,6,515,0.005167824,0
20,35.59,6,514,0.005151769,0
20,35.7,6,513.5,0.005167824,0
20,35.7,17,509,0.005167824,0
20,35.7,10,510,0.005167824,0
20,35.7,11.33333333,513.3333333,0.005167824,0
20,35.7,14,516,0.005167824,0
20,35.7,7,515,0.005167824,0
20,35.7,14,515,0.005167824,0
20,35.7,7,519.5,0.005167824,0
20,35.7,14,518,0.005167824,0
20,35.7,14,514,0.005167824,0
20,35.7,14,515.5,0.005167824,0
20,35.7,14,516.5,0.005167824,0
20,35.66333333,9.333333333,514.3333333,0.005162472,0
20,35.59,14,515,0.005151769,0
20,35.7,7,514.5,0.005167824,0
20,35.7,14,515,0.005167824,0
20,35.7,14,514.5,0.005167824,0
20,35.7,14,515,0.005167824,0
20,35.7,14,519.5,0.005167824,0
20,35.7,7,517,0.005167824,0
20,35.7,14,518,0.005167824,0
20,35.7,7,516,0.005167824,0
20,35.7,14,520,0.005167824,0
20,35.66333333,14,518.6666667,0.005162472,0
20,35.59,14,520,0.005151769,0
20,35.59,14,520,0.005151769,0
20,35.59,14,521.5,0.005151769,0
20,35.59,14,521,0.005151769,0
20,35.59,14,516,0.005151769,0
20,35.59,14,516.5,0.005151769,0
20,35.59,14,521,0.005151769,0
